"movie_id","score","genre_id"
120468,169.0,2
196175,169.0,2
39529,168.5,2
80181,167.0,2
31894,166.0,2
109364,163.0,2
172825,162.5,2
158092,162.0,2
7174,161.5,2
146684,161.5,2
149723,160.5,2
175293,160.0,2
152866,159.5,2
137062,159.0,2
72360,158.0,2
142628,157.0,2
26448,154.0,2
126072,152.0,2
141166,151.5,2
97302,151.0,2
148367,151.0,2
8444,150.5,2
26858,150.0,2
26483,149.5,2
43926,149.5,2
106471,149.0,2
142843,148.0,2
136245,147.5,2
118173,147.0,2
108056,146.5,2
170213,146.0,2
109953,145.0,2
113374,145.0,2
115705,145.0,2
72037,144.0,2
112913,144.0,2
136345,144.0,2
81355,143.0,2
95182,143.0,2
72612,142.5,2
93473,142.5,2
136596,142.5,2
104583,142.0,2
113066,142.0,2
140511,141.0,2
115941,140.0,2
200630,140.0,2
175431,139.5,2
61267,139.0,2
85585,139.0,2
175831,138.5,2
115008,138.0,2
134095,138.0,2
95165,137.5,2
106473,137.5,2
134621,137.5,2
172583,137.5,2
162990,137.0,2
166042,136.5,2
58324,135.0,2
144050,135.0,2
135848,134.5,2
99642,132.5,2
136441,132.5,2
78247,132.0,2
135953,131.5,2
27344,131.0,2
170293,130.5,2
196487,130.0,2
154890,129.5,2
151717,129.0,2
147188,128.5,2
58365,128.0,2
71472,128.0,2
167636,128.0,2
107304,127.0,2
121366,127.0,2
136333,127.0,2
140212,127.0,2
76709,126.5,2
86721,126.5,2
115819,126.0,2
104097,125.5,2
136343,125.5,2
95773,124.5,2
133169,124.5,2
142113,124.5,2
115309,122.5,2
147212,122.5,2
173955,122.5,2
133147,121.0,2
149658,121.0,2
96897,120.5,2
181601,120.5,2
141493,120.0,2
173355,120.0,2
128991,119.5,2
136353,119.0,2
183661,119.0,2
165085,118.5,2
105217,118.0,2
55856,117.5,2
140383,117.0,2
166765,117.0,2
184865,117.0,2
133125,116.5,2
62729,115.5,2
136339,115.0,2
140367,115.0,2
174829,115.0,2
52938,114.5,2
140809,114.5,2
159403,114.5,2
200864,114.0,2
133145,113.0,2
162716,113.0,2
168090,113.0,2
136347,112.5,2
130644,112.0,2
136475,111.5,2
145180,111.0,2
93496,110.5,2
132650,110.5,2
147260,110.5,2
197379,110.5,2
160335,110.0,2
177119,110.0,2
80836,109.5,2
109321,109.5,2
116833,109.5,2
133151,109.5,2
136451,109.0,2
196491,109.0,2
115708,108.5,2
95021,108.0,2
179761,107.0,2
72102,106.0,2
115943,106.0,2
116941,106.0,2
158070,106.0,2
170611,106.0,2
175401,106.0,2
63237,105.5,2
172795,105.5,2
186263,105.5,2
114721,105.0,2
96608,104.5,2
124575,104.5,2
142566,104.0,2
162968,104.0,2
163136,103.5,2
173957,103.5,2
138944,103.0,2
115075,102.5,2
165413,102.5,2
170125,102.5,2
136331,102.0,2
166615,101.5,2
109684,101.0,2
136622,101.0,2
166964,101.0,2
174957,101.0,2
133133,100.5,2
133143,100.5,2
136351,100.0,2
166767,100.0,2
166802,100.0,2
86286,99.5,2
96052,99.5,2
117446,99.0,2
74115,98.5,2
121115,98.0,2
116215,97.5,2
128540,97.0,2
72931,96.5,2
172409,96.0,2
27787,95.5,2
165963,95.0,2
173891,95.0,2
118894,94.5,2
136249,94.5,2
200448,94.5,2
83535,94.0,2
115945,94.0,2
174087,94.0,2
173345,93.0,2
133159,92.0,2
133165,92.0,2
160333,92.0,2
177241,91.5,2
136483,91.0,2
107306,90.0,2
197771,90.0,2
133155,89.5,2
125966,89.0,2
140807,89.0,2
174615,89.0,2
81637,88.5,2
130522,88.5,2
181925,88.5,2
122129,88.0,2
145080,88.0,2
140811,87.0,2
150894,87.0,2
167762,87.0,2
172609,87.0,2
173623,87.0,2
168218,86.0,2
132977,85.5,2
136349,85.5,2
126048,84.5,2
136624,84.0,2
152457,84.0,2
167494,84.0,2
139640,83.5,2
152579,83.5,2
170297,83.5,2
69469,83.0,2
114958,83.0,2
158428,83.0,2
187283,83.0,2
101670,82.5,2
109185,82.0,2
135184,82.0,2
136530,82.0,2
148466,82.0,2
72915,81.5,2
175435,81.5,2
121302,81.0,2
126020,81.0,2
145168,81.0,2
7446,80.5,2
154678,80.5,2
122335,79.5,2
140491,79.5,2
86604,79.0,2
126066,78.5,2
167780,78.5,2
167126,78.0,2
133153,77.5,2
134883,77.5,2
146305,77.5,2
148978,77.5,2
153758,77.5,2
135979,77.0,2
137859,76.5,2
140553,76.0,2
192209,76.0,2
90843,75.5,2
136369,75.5,2
148468,75.5,2
188919,75.5,2
99246,75.0,2
125936,75.0,2
126953,75.0,2
186341,75.0,2
133163,74.5,2
133149,74.0,2
170127,74.0,2
134099,73.5,2
136341,73.5,2
150278,73.5,2
162416,73.5,2
115065,72.5,2
133141,72.5,2
136251,72.5,2
146702,72.5,2
149412,72.5,2
166295,72.5,2
180091,72.5,2
189195,72.5,2
132577,72.0,2
133173,72.0,2
133137,71.5,2
139584,71.5,2
136359,71.0,2
126733,70.5,2
141942,70.5,2
148242,70.5,2
117913,70.0,2
107958,69.5,2
133135,69.5,2
138952,69.5,2
174533,69.5,2
178997,69.5,2
104099,69.0,2
140365,69.0,2
162448,69.0,2
172573,69.0,2
205082,69.0,2
133161,68.5,2
192649,68.5,2
136956,68.0,2
187145,67.5,2
46910,67.0,2
119782,67.0,2
127054,67.0,2
165927,67.0,2
126016,66.5,2
126405,66.5,2
133157,66.5,2
140397,66.5,2
115207,66.0,2
145096,66.0,2
174549,66.0,2
183891,66.0,2
154268,65.5,2
176389,65.5,2
99402,65.0,2
126036,65.0,2
136355,65.0,2
167764,65.0,2
173629,65.0,2
180001,65.0,2
201861,65.0,2
136620,64.5,2
203517,64.5,2
88067,64.0,2
122300,64.0,2
124919,64.0,2
135825,64.0,2
145218,64.0,2
205945,64.0,2
88092,63.5,2
122413,63.5,2
175469,63.5,2
175639,63.5,2
115947,63.0,2
122425,63.0,2
173813,63.0,2
187323,63.0,2
128165,62.5,2
136357,62.5,2
154908,62.5,2
172935,62.5,2
140275,62.0,2
8148,61.5,2
98621,61.5,2
148474,61.0,2
163995,61.0,2
174085,61.0,2
175407,61.0,2
176931,61.0,2
191235,61.0,2
109993,60.5,2
135290,60.5,2
157793,60.5,2
161942,60.5,2
175139,60.5,2
182297,60.5,2
98511,60.0,2
132579,60.0,2
182137,60.0,2
184835,60.0,2
194797,60.0,2
194903,60.0,2
8224,59.5,2
136309,59.5,2
167850,59.5,2
113045,59.0,2
116213,59.0,2
116969,59.0,2
167766,59.0,2
126088,58.5,2
132656,58.5,2
144962,58.5,2
175477,58.5,2
190367,58.5,2
94005,58.0,2
140228,58.0,2
169394,58.0,2
123192,57.5,2
91634,57.0,2
131094,57.0,2
148470,57.0,2
164959,57.0,2
114461,56.5,2
129859,56.5,2
161738,56.5,2
175429,56.5,2
118876,56.0,2
156553,56.0,2
185353,56.0,2
116911,55.5,2
121157,55.5,2
122466,55.5,2
151313,55.5,2
176621,55.5,2
177069,55.5,2
26553,55.0,2
130034,55.0,2
165941,55.0,2
202099,55.0,2
206714,54.5,2
69689,54.0,2
145206,54.0,2
147923,54.0,2
196801,54.0,2
200950,54.0,2
141452,53.5,2
182199,53.5,2
197757,53.5,2
89973,52.0,2
137898,52.0,2
145192,52.0,2
169022,52.0,2
173293,52.0,2
121781,51.5,2
150910,51.5,2
174617,51.5,2
182193,51.5,2
188281,51.5,2
48901,51.0,2
107061,51.0,2
140795,51.0,2
145172,51.0,2
176619,51.0,2
184407,51.0,2
186351,51.0,2
4456,50.5,2
26093,50.5,2
90958,50.5,2
136363,50.5,2
137387,50.0,2
174095,50.0,2
174543,50.0,2
199350,50.0,2
140115,49.5,2
143506,49.5,2
159153,49.5,2
117911,49.0,2
126046,49.0,2
136190,49.0,2
163765,49.0,2
181235,49.0,2
192981,49.0,2
116837,48.5,2
137475,48.5,2
143898,48.5,2
153648,48.5,2
171071,48.5,2
189637,48.5,2
139421,48.0,2
167772,48.0,2
71707,47.5,2
91632,47.5,2
91786,47.5,2
116899,47.5,2
130394,47.5,2
148472,47.5,2
193189,47.5,2
87834,47.0,2
112807,47.0,2
142056,47.0,2
145194,47.0,2
154069,47.0,2
169002,47.0,2
200614,47.0,2
157132,46.5,2
157721,46.5,2
177113,46.5,2
180569,46.5,2
184405,46.5,2
194256,46.5,2
81979,46.0,2
115929,46.0,2
116903,46.0,2
123477,46.0,2
136361,46.0,2
176617,46.0,2
115748,45.5,2
131130,45.5,2
133129,45.5,2
136253,45.5,2
145200,45.5,2
197277,45.5,2
140196,45.0,2
145170,45.0,2
168748,45.0,2
177229,45.0,2
182301,45.0,2
185039,45.0,2
188109,45.0,2
197855,45.0,2
33090,44.5,2
98799,44.5,2
148850,44.5,2
114240,44.0,2
145176,44.0,2
148478,44.0,2
174091,44.0,2
178111,44.0,2
179967,44.0,2
187355,44.0,2
197831,44.0,2
148976,43.5,2
175393,43.5,2
204158,43.5,2
120284,43.0,2
130402,43.0,2
136580,43.0,2
171833,43.0,2
173947,43.0,2
175581,43.0,2
125952,42.5,2
133893,42.5,2
150892,42.5,2
152569,42.5,2
171745,42.5,2
171991,42.5,2
172473,42.5,2
136024,42.0,2
136297,42.0,2
174515,42.0,2
73390,41.5,2
139507,41.5,2
186345,41.5,2
198611,41.5,2
198791,41.5,2
106986,41.0,2
133171,41.0,2
174493,41.0,2
177285,41.0,2
181415,41.0,2
186177,41.0,2
190259,41.0,2
113254,40.5,2
131102,40.5,2
131132,40.5,2
145188,40.5,2
162470,40.5,2
187979,40.5,2
187987,40.5,2
194929,40.5,2
64652,40.0,2
119305,40.0,2
131751,40.0,2
161928,40.0,2
167774,40.0,2
182183,40.0,2
126749,39.5,2
156567,39.5,2
168750,39.5,2
173993,39.5,2
54922,39.0,2
70535,39.0,2
125998,39.0,2
171067,39.0,2
182269,39.0,2
101127,38.5,2
122240,38.5,2
140541,38.5,2
152583,38.5,2
173165,38.5,2
174545,38.5,2
188055,38.5,2
190339,38.5,2
2588,38.0,2
125968,38.0,2
126050,38.0,2
131098,38.0,2
115364,37.5,2
120440,37.5,2
164049,37.5,2
171161,37.5,2
172597,37.5,2
173533,37.5,2
182125,37.5,2
187305,37.5,2
195529,37.5,2
103190,37.0,2
112809,37.0,2
163763,37.0,2
173859,37.0,2
180099,37.0,2
187325,37.0,2
190257,37.0,2
197813,37.0,2
116939,36.5,2
164047,36.5,2
173933,36.5,2
199668,36.5,2
120781,36.0,2
148108,36.0,2
157775,36.0,2
181491,36.0,2
182191,36.0,2
182239,36.0,2
112255,35.5,2
136534,35.5,2
151513,35.5,2
152940,35.5,2
157077,35.5,2
166920,35.5,2
197397,35.5,2
114078,35.0,2
120470,35.0,2
125982,35.0,2
140295,35.0,2
140539,35.0,2
150387,35.0,2
158035,35.0,2
185035,35.0,2
188053,35.0,2
197815,35.0,2
197849,35.0,2
74271,34.5,2
125932,34.5,2
129826,34.5,2
131144,34.5,2
136503,34.5,2
140699,34.5,2
141970,34.5,2
148932,34.5,2
153646,34.5,2
163761,34.5,2
182205,34.5,2
208939,34.5,2
123093,34.0,2
175787,34.0,2
183767,34.0,2
188283,34.0,2
120438,33.5,2
120855,33.5,2
126006,33.5,2
141018,33.5,2
145186,33.5,2
145202,33.5,2
149574,33.5,2
161796,33.5,2
163388,33.5,2
164923,33.5,2
175449,33.5,2
182643,33.5,2
192953,33.5,2
131936,33.0,2
136367,33.0,2
136455,33.0,2
136618,33.0,2
145184,33.0,2
164941,33.0,2
167700,33.0,2
181497,33.0,2
185081,33.0,2
91919,32.5,2
138032,32.5,2
164659,32.5,2
188681,32.5,2
111439,32.0,2
115939,32.0,2
145178,32.0,2
153236,32.0,2
155579,32.0,2
174541,32.0,2
179493,32.0,2
188107,32.0,2
193884,32.0,2
197829,32.0,2
197843,32.0,2
197845,32.0,2
121310,31.5,2
142885,31.5,2
143890,31.5,2
164957,31.5,2
173169,31.5,2
184829,31.5,2
188145,31.5,2
193799,31.5,2
72927,31.0,2
139727,31.0,2
145198,31.0,2
157196,31.0,2
161794,31.0,2
165629,31.0,2
187299,31.0,2
193537,31.0,2
55681,30.5,2
115746,30.5,2
142513,30.5,2
172403,30.5,2
174535,30.5,2
182307,30.5,2
188077,30.5,2
197765,30.5,2
81147,30.0,2
98358,30.0,2
99822,30.0,2
108255,30.0,2
139128,30.0,2
149088,30.0,2
170673,30.0,2
175479,30.0,2
182539,30.0,2
207189,30.0,2
105928,29.5,2
153570,29.5,2
157230,29.5,2
167760,29.5,2
195115,29.5,2
204832,29.5,2
129830,29.0,2
148110,29.0,2
150768,29.0,2
152637,29.0,2
157079,29.0,2
165533,29.0,2
168726,29.0,2
173945,29.0,2
176761,29.0,2
185041,29.0,2
185369,29.0,2
186349,29.0,2
187281,29.0,2
187809,29.0,2
131146,28.5,2
132319,28.5,2
133131,28.5,2
142849,28.5,2
165877,28.5,2
165929,28.5,2
168142,28.5,2
181803,28.5,2
195981,28.5,2
197837,28.5,2
92348,28.0,2
135941,28.0,2
179961,28.0,2
188271,28.0,2
189911,28.0,2
191373,28.0,2
196751,28.0,2
116580,27.5,2
120323,27.5,2
138966,27.5,2
141367,27.5,2
149546,27.5,2
158049,27.5,2
174531,27.5,2
182081,27.5,2
182175,27.5,2
182299,27.5,2
183967,27.5,2
184289,27.5,2
186935,27.5,2
187973,27.5,2
98695,27.0,2
109383,27.0,2
124853,27.0,2
126058,27.0,2
132414,27.0,2
140345,27.0,2
145196,27.0,2
147597,27.0,2
166763,27.0,2
174263,27.0,2
183179,27.0,2
185471,27.0,2
186347,27.0,2
187409,27.0,2
190239,27.0,2
195655,27.0,2
150870,26.5,2
153582,26.5,2
154868,26.5,2
157783,26.5,2
165729,26.5,2
167252,26.5,2
173989,26.5,2
182073,26.5,2
196561,26.5,2
116499,26.0,2
126070,26.0,2
128987,26.0,2
142847,26.0,2
156569,26.0,2
162988,26.0,2
172945,26.0,2
173433,26.0,2
182061,26.0,2
182189,26.0,2
197763,26.0,2
197767,26.0,2
200052,26.0,2
117480,25.5,2
117740,25.5,2
141517,25.5,2
141526,25.5,2
166727,25.5,2
168638,25.5,2
176295,25.5,2
176345,25.5,2
181779,25.5,2
182021,25.5,2
182079,25.5,2
187025,25.5,2
197817,25.5,2
199736,25.5,2
141797,25.0,2
182063,25.0,2
182123,25.0,2
186329,25.0,2
188091,25.0,2
196553,25.0,2
197799,25.0,2
197847,25.0,2
204188,25.0,2
124348,24.5,2
125541,24.5,2
125924,24.5,2
137385,24.5,2
153398,24.5,2
164929,24.5,2
166962,24.5,2
170873,24.5,2
173591,24.5,2
175433,24.5,2
181849,24.5,2
184313,24.5,2
187389,24.5,2
188125,24.5,2
192969,24.5,2
196559,24.5,2
197825,24.5,2
120222,24.0,2
134619,24.0,2
140707,24.0,2
153206,24.0,2
157751,24.0,2
159159,24.0,2
169186,24.0,2
175411,24.0,2
181219,24.0,2
182071,24.0,2
182155,24.0,2
183455,24.0,2
187353,24.0,2
193753,24.0,2
194088,24.0,2
196693,24.0,2
199738,24.0,2
203599,24.0,2
87595,23.5,2
99820,23.5,2
124356,23.5,2
136489,23.5,2
163519,23.5,2
164005,23.5,2
182287,23.5,2
188365,23.5,2
196557,23.5,2
197281,23.5,2
197761,23.5,2
197797,23.5,2
58409,23.0,2
157803,23.0,2
163767,23.0,2
166013,23.0,2
167582,23.0,2
173721,23.0,2
179443,23.0,2
182025,23.0,2
182197,23.0,2
182293,23.0,2
184971,23.0,2
187301,23.0,2
193653,23.0,2
197787,23.0,2
88756,22.5,2
125962,22.5,2
132646,22.5,2
140293,22.5,2
145174,22.5,2
150373,22.5,2
151723,22.5,2
155898,22.5,2
157691,22.5,2
166761,22.5,2
176881,22.5,2
177799,22.5,2
178683,22.5,2
180181,22.5,2
182047,22.5,2
182265,22.5,2
182555,22.5,2
184287,22.5,2
188073,22.5,2
197805,22.5,2
204366,22.5,2
205066,22.5,2
207027,22.5,2
131243,22.0,2
145208,22.0,2
171957,22.0,2
182117,22.0,2
182131,22.0,2
182295,22.0,2
183853,22.0,2
183983,22.0,2
187321,22.0,2
188251,22.0,2
191335,22.0,2
193801,22.0,2
197791,22.0,2
199694,22.0,2
203296,22.0,2
206393,22.0,2
125960,21.5,2
153640,21.5,2
161798,21.5,2
163997,21.5,2
169672,21.5,2
171941,21.5,2
175753,21.5,2
180537,21.5,2
181761,21.5,2
182157,21.5,2
183743,21.5,2
186197,21.5,2
187385,21.5,2
187395,21.5,2
188253,21.5,2
188377,21.5,2
189455,21.5,2
189483,21.5,2
191925,21.5,2
193009,21.5,2
197819,21.5,2
197833,21.5,2
101708,21.0,2
119456,21.0,2
132420,21.0,2
134019,21.0,2
148624,21.0,2
149410,21.0,2
161786,21.0,2
163154,21.0,2
171959,21.0,2
175217,21.0,2
176759,21.0,2
181945,21.0,2
182229,21.0,2
182285,21.0,2
186361,21.0,2
187347,21.0,2
187433,21.0,2
187545,21.0,2
196211,21.0,2
197773,21.0,2
118944,20.5,2
155366,20.5,2
162970,20.5,2
168870,20.5,2
180151,20.5,2
182069,20.5,2
188355,20.5,2
116461,20.0,2
125976,20.0,2
137391,20.0,2
142060,20.0,2
142356,20.0,2
143545,20.0,2
162008,20.0,2
165367,20.0,2
169506,20.0,2
170999,20.0,2
171939,20.0,2
172653,20.0,2
172669,20.0,2
175493,20.0,2
178729,20.0,2
179233,20.0,2
181879,20.0,2
182065,20.0,2
182133,20.0,2
183495,20.0,2
186227,20.0,2
188327,20.0,2
193687,20.0,2
197395,20.0,2
197779,20.0,2
197835,20.0,2
198853,20.0,2
198867,20.0,2
140954,19.5,2
148438,19.5,2
153869,19.5,2
165749,19.5,2
168140,19.5,2
177007,19.5,2
181777,19.5,2
181959,19.5,2
182099,19.5,2
182153,19.5,2
182165,19.5,2
187375,19.5,2
188007,19.5,2
197807,19.5,2
131106,19.0,2
155115,19.0,2
160846,19.0,2
162718,19.0,2
164895,19.0,2
177793,19.0,2
182037,19.0,2
183501,19.0,2
187027,19.0,2
187295,19.0,2
190407,19.0,2
191781,19.0,2
197781,19.0,2
197811,19.0,2
203974,19.0,2
27249,18.5,2
120128,18.5,2
142632,18.5,2
150379,18.5,2
150536,18.5,2
162462,18.5,2
165605,18.5,2
169102,18.5,2
171955,18.5,2
181775,18.5,2
181859,18.5,2
182171,18.5,2
190219,18.5,2
196025,18.5,2
197755,18.5,2
197933,18.5,2
200398,18.5,2
206939,18.5,2
125992,18.0,2
126577,18.0,2
175241,18.0,2
179959,18.0,2
181769,18.0,2
182075,18.0,2
186125,18.0,2
187331,18.0,2
194897,18.0,2
195897,18.0,2
199690,18.0,2
200410,18.0,2
114433,17.5,2
116979,17.5,2
122133,17.5,2
126030,17.5,2
150375,17.5,2
152549,17.5,2
166455,17.5,2
169502,17.5,2
171945,17.5,2
175997,17.5,2
176235,17.5,2
179153,17.5,2
188353,17.5,2
189913,17.5,2
195901,17.5,2
197769,17.5,2
197777,17.5,2
201682,17.5,2
72621,17.0,2
124332,17.0,2
124404,17.0,2
139132,17.0,2
160159,17.0,2
167276,17.0,2
171949,17.0,2
171953,17.0,2
175641,17.0,2
176773,17.0,2
181937,17.0,2
182095,17.0,2
182231,17.0,2
187377,17.0,2
187995,17.0,2
188001,17.0,2
188043,17.0,2
188285,17.0,2
189233,17.0,2
191347,17.0,2
191401,17.0,2
197839,17.0,2
197853,17.0,2
199834,17.0,2
200412,17.0,2
201488,17.0,2
118608,16.5,2
118958,16.5,2
126032,16.5,2
137389,16.5,2
145082,16.5,2
153594,16.5,2
157771,16.5,2
164614,16.5,2
167584,16.5,2
169524,16.5,2
171947,16.5,2
175371,16.5,2
181901,16.5,2
187245,16.5,2
188865,16.5,2
189785,16.5,2
193297,16.5,2
193803,16.5,2
195619,16.5,2
196903,16.5,2
197775,16.5,2
197789,16.5,2
197801,16.5,2
199734,16.5,2
199792,16.5,2
200400,16.5,2
200416,16.5,2
203813,16.5,2
208112,16.5,2
109102,16.0,2
133175,16.0,2
137393,16.0,2
142519,16.0,2
167726,16.0,2
171143,16.0,2
182003,16.0,2
182059,16.0,2
182169,16.0,2
182181,16.0,2
182215,16.0,2
182217,16.0,2
182237,16.0,2
184845,16.0,2
186159,16.0,2
186343,16.0,2
187255,16.0,2
187985,16.0,2
188329,16.0,2
196619,16.0,2
199688,16.0,2
109776,15.5,2
122982,15.5,2
141972,15.5,2
156789,15.5,2
161802,15.5,2
163695,15.5,2
167050,15.5,2
169774,15.5,2
171943,15.5,2
172411,15.5,2
177031,15.5,2
180209,15.5,2
181897,15.5,2
181949,15.5,2
182111,15.5,2
182177,15.5,2
182223,15.5,2
184717,15.5,2
187407,15.5,2
192991,15.5,2
193357,15.5,2
197041,15.5,2
197785,15.5,2
200388,15.5,2
205809,15.5,2
84017,15.0,2
118948,15.0,2
125289,15.0,2
131120,15.0,2
136674,15.0,2
154244,15.0,2
154444,15.0,2
154516,15.0,2
155117,15.0,2
160866,15.0,2
161504,15.0,2
165931,15.0,2
168824,15.0,2
169522,15.0,2
175767,15.0,2
179963,15.0,2
181911,15.0,2
181947,15.0,2
182001,15.0,2
182067,15.0,2
182143,15.0,2
187359,15.0,2
188371,15.0,2
191371,15.0,2
193639,15.0,2
196973,15.0,2
145204,14.5,2
152137,14.5,2
157204,14.5,2
161398,14.5,2
161962,14.5,2
169000,14.5,2
181903,14.5,2
181953,14.5,2
182029,14.5,2
182087,14.5,2
182107,14.5,2
182109,14.5,2
182161,14.5,2
182553,14.5,2
187351,14.5,2
188085,14.5,2
193071,14.5,2
193962,14.5,2
198639,14.5,2
199832,14.5,2
203040,14.5,2
110138,14.0,2
125940,14.0,2
139598,14.0,2
140533,14.0,2
142663,14.0,2
154612,14.0,2
160519,14.0,2
161119,14.0,2
166299,14.0,2
171001,14.0,2
173337,14.0,2
180063,14.0,2
181939,14.0,2
181957,14.0,2
182053,14.0,2
182185,14.0,2
182203,14.0,2
182211,14.0,2
187261,14.0,2
188059,14.0,2
192017,14.0,2
192331,14.0,2
196965,14.0,2
201596,14.0,2
203689,14.0,2
206050,14.0,2
206863,14.0,2
115925,13.5,2
139493,13.5,2
156593,13.5,2
163639,13.5,2
164631,13.5,2
169528,13.5,2
171951,13.5,2
174529,13.5,2
181921,13.5,2
181929,13.5,2
182015,13.5,2
182019,13.5,2
182041,13.5,2
182077,13.5,2
182173,13.5,2
182227,13.5,2
182235,13.5,2
182261,13.5,2
182291,13.5,2
182729,13.5,2
184409,13.5,2
186793,13.5,2
187029,13.5,2
190177,13.5,2
195573,13.5,2
197783,13.5,2
198471,13.5,2
200384,13.5,2
200386,13.5,2
201704,13.5,2
4075,13.0,2
45038,13.0,2
96679,13.0,2
115611,13.0,2
119135,13.0,2
126094,13.0,2
140557,13.0,2
145182,13.0,2
148240,13.0,2
159632,13.0,2
161814,13.0,2
177037,13.0,2
181811,13.0,2
182005,13.0,2
182017,13.0,2
182103,13.0,2
182113,13.0,2
182149,13.0,2
182159,13.0,2
182289,13.0,2
188079,13.0,2
191017,13.0,2
196539,13.0,2
197823,13.0,2
199179,13.0,2
200406,13.0,2
201048,13.0,2
203236,13.0,2
204722,13.0,2
55476,12.5,2
124927,12.5,2
126092,12.5,2
140555,12.5,2
145022,12.5,2
153190,12.5,2
155409,12.5,2
156573,12.5,2
165153,12.5,2
169526,12.5,2
177091,12.5,2
178911,12.5,2
181841,12.5,2
181875,12.5,2
181895,12.5,2
181941,12.5,2
181955,12.5,2
182179,12.5,2
182187,12.5,2
182207,12.5,2
182309,12.5,2
186321,12.5,2
188737,12.5,2
189915,12.5,2
190943,12.5,2
193587,12.5,2
193926,12.5,2
194917,12.5,2
195515,12.5,2
195615,12.5,2
196499,12.5,2
200402,12.5,2
200408,12.5,2
200418,12.5,2
204822,12.5,2
206024,12.5,2
115558,12.0,2
116819,12.0,2
139733,12.0,2
140830,12.0,2
145190,12.0,2
149408,12.0,2
156732,12.0,2
172911,12.0,2
172941,12.0,2
174133,12.0,2
181773,12.0,2
181839,12.0,2
181877,12.0,2
181883,12.0,2
181995,12.0,2
182007,12.0,2
182023,12.0,2
182115,12.0,2
182119,12.0,2
182195,12.0,2
182271,12.0,2
182273,12.0,2
184959,12.0,2
187287,12.0,2
188065,12.0,2
189237,12.0,2
193583,12.0,2
194258,12.0,2
196181,12.0,2
197611,12.0,2
197793,12.0,2
199806,12.0,2
200860,12.0,2
204632,12.0,2
86791,11.5,2
124889,11.5,2
126112,11.5,2
141934,11.5,2
145496,11.5,2
157134,11.5,2
163476,11.5,2
164131,11.5,2
167278,11.5,2
171147,11.5,2
181789,11.5,2
181861,11.5,2
181915,11.5,2
181993,11.5,2
182167,11.5,2
182213,11.5,2
182221,11.5,2
182305,11.5,2
187289,11.5,2
188099,11.5,2
189371,11.5,2
189443,11.5,2
189481,11.5,2
190325,11.5,2
193565,11.5,2
199692,11.5,2
199800,11.5,2
199808,11.5,2
200390,11.5,2
200392,11.5,2
200404,11.5,2
207860,11.5,2
91187,11.0,2
140527,11.0,2
142100,11.0,2
147304,11.0,2
159407,11.0,2
161216,11.0,2
181785,11.0,2
181787,11.0,2
181793,11.0,2
181845,11.0,2
181847,11.0,2
182033,11.0,2
182039,11.0,2
182209,11.0,2
182225,11.0,2
182251,11.0,2
182277,11.0,2
183401,11.0,2
184461,11.0,2
193567,11.0,2
196543,11.0,2
197759,11.0,2
198591,11.0,2
200394,11.0,2
200396,11.0,2
202517,11.0,2
206016,11.0,2
206028,11.0,2
124279,10.5,2
130762,10.5,2
135846,10.5,2
136439,10.5,2
157997,10.5,2
170983,10.5,2
173745,10.5,2
175913,10.5,2
177181,10.5,2
179965,10.5,2
181813,10.5,2
181815,10.5,2
181821,10.5,2
181913,10.5,2
181927,10.5,2
182049,10.5,2
182105,10.5,2
182219,10.5,2
182241,10.5,2
182303,10.5,2
186171,10.5,2
187267,10.5,2
194600,10.5,2
195327,10.5,2
195895,10.5,2
198217,10.5,2
198301,10.5,2
199696,10.5,2
203202,10.5,2
205435,10.5,2
51119,10.0,2
130275,10.0,2
134530,10.0,2
136764,10.0,2
153254,10.0,2
157198,10.0,2
157729,10.0,2
161816,10.0,2
173297,10.0,2
173489,10.0,2
174521,10.0,2
176051,10.0,2
176089,10.0,2
176093,10.0,2
177289,10.0,2
179937,10.0,2
180029,10.0,2
181783,10.0,2
181801,10.0,2
181881,10.0,2
181889,10.0,2
181923,10.0,2
182009,10.0,2
182045,10.0,2
182151,10.0,2
184719,10.0,2
184963,10.0,2
186323,10.0,2
186593,10.0,2
186799,10.0,2
187341,10.0,2
187989,10.0,2
188127,10.0,2
188243,10.0,2
189369,10.0,2
191399,10.0,2
196213,10.0,2
196215,10.0,2
196217,10.0,2
198349,10.0,2
199183,10.0,2
199622,10.0,2
199686,10.0,2
199826,10.0,2
204346,10.0,2
205547,10.0,2
128362,9.5,2
154564,9.5,2
154810,9.5,2
160133,9.5,2
172827,9.5,2
181857,9.5,2
181943,9.5,2
182035,9.5,2
182055,9.5,2
182101,9.5,2
182247,9.5,2
183493,9.5,2
187049,9.5,2
188031,9.5,2
193837,9.5,2
195245,9.5,2
197827,9.5,2
199810,9.5,2
204096,9.5,2
83603,9.0,2
126012,9.0,2
146427,9.0,2
151191,9.0,2
154832,9.0,2
154917,9.0,2
155735,9.0,2
158072,9.0,2
162394,9.0,2
167440,9.0,2
173919,9.0,2
175587,9.0,2
179705,9.0,2
181767,9.0,2
181843,9.0,2
181905,9.0,2
181931,9.0,2
182089,9.0,2
182201,9.0,2
182233,9.0,2
182263,9.0,2
187163,9.0,2
187423,9.0,2
188011,9.0,2
189231,9.0,2
194899,9.0,2
196071,9.0,2
196245,9.0,2
197803,9.0,2
198355,9.0,2
198567,9.0,2
198837,9.0,2
199666,9.0,2
199730,9.0,2
201827,9.0,2
